Bloomberg;@business;2021-12-25T00:00:05.000Z;Everything We’ve Learned About Modern Economic Theory Is Wrong Ole Peters, a theoretical physicist in the U.K., claims to have the solution. All it would do is upend three centuries of economic thought.;8;33
Bloomberg;@business;2021-12-24T18:39:03.000Z;What Happened When Evanston Became America’s First City to Promise Reparations A hundred questions have arisen in the Illinois community, including whether the payments should be called reparations at all.;4;7
Bloomberg;@business;2021-12-24T17:27:04.000Z;Every Step of the Global Supply Chain Is Going Wrong — All at Once How Covid-19 broke the global supply chain.;7;29
Bloomberg;@business;2021-12-24T16:47:14.000Z;An Exclusive Look Inside Alex Rodriguez's Growing Business Empire Alex Rodriguez the investor has a plan to redeem A-Rod the baseball star.;9;5
Bloomberg;@business;2021-12-24T16:44:55.000Z;Massive Webb Telescope May See Close to the Beginning of Time Set to launch Christmas Day and peer back 13.5 billion years, the successor to Hubble could help answer some of humanity’s biggest questions.;12;29
Bloomberg;@business;2021-12-24T13:58:05.000Z;Pressure Mounts on India to Begin Boosters as Omicron Spreads India’s government faces a growing clamor from business leaders and public health experts to launch a Covid-19 booster drive and begin vaccinating children as the nation braces for a surge of...;6;9
Bloomberg;@business;2021-12-24T13:50:27.000Z;Christmas Shoppers Head to Market Towns Instead of London High Streets Shoppers heading to London’s West End for last-minute Christmas gifts are lagging the numbers flocking to market towns across the country, as omicron hits business in the U.K. capital.;3;9
Bloomberg;@business;2021-12-24T13:41:05.000Z;Shipping Chaos Teaches the World It Can’t Always Get What It Wants We look back at our defining events of the year and the photos that captured them.;3;17
Bloomberg;@business;2021-12-24T13:35:03.000Z;Russia Steps Up Pressure on Google With $98 Million Fine A Russian court slapped Alphabet Inc.’s Google with a fine of 7.2 billion rubles ($98 million) Friday for failing to remove banned content, the largest such penalty yet, as the authorities escalate a...;8;38
Bloomberg;@business;2021-12-24T13:21:04.000Z;Hawaii Bowl Canceled on Eve of Game After Hawaii Pulls Out About 30 Hawaii players and staff recently tested positive.;5;13
Bloomberg;@business;2021-12-24T11:14:00.000Z;Kenya’s Shilling Woes to Persist as it Weakens for a Second Year Kenya’s shilling has depreciated 3.5% to the dollar this year after a seven-month losing streak, adding to a 7.8% loss last year.;3;16
Bloomberg;@business;2021-12-24T10:52:05.000Z;THG Faces a Fresh Headache From a Spike in Gym Protein Prices A jump in protein prices is set to crimp margins at THG Plc, an analyst warned, a fresh headache for the U.K. e-commerce firm whose shares have slumped 71% this year.;2;8
Bloomberg;@business;2021-12-24T10:51:04.000Z;How Long Will Europe’s Gas Crisis Last? Traders Have an Answer For a glimpse of how much longer this year’s energy crunch is going to last, look no further than the European natural gas market.;5;6
Bloomberg;@business;2021-12-24T10:51:04.000Z;Israel Plan to Push Ahead With Fourth Covid Jab May Be Scuttled Israel’s plan to administer a fourth coronavirus vaccine dose to older adults and medical personnel may be delayed or abandoned if the country’s top health official fails to sign off on the program.;3;17
Bloomberg;@business;2021-12-24T10:33:12.000Z;Next Africa: Ethiopian Thoughts Turn to Aftermath of Civil War Welcome to Next Africa, a weekly newsletter of where the continent stands now — and where it's going next.;6;9
Bloomberg;@business;2021-12-24T10:32:34.000Z;Malaysia Premier Faces Twitter Backlash Over Flood Response Malaysians took to social media to protest Prime Minister Ismail Sabri Yaakob’s handling of severe floods that has left dozens dead and displaced more than 61,000 people with the “Do Not Donate To...;2;52
Bloomberg;@business;2021-12-24T09:58:02.000Z;European Stocks Trade Steady Ahead of Christmas on Thin Volume European equities were little changed ahead of the Christmas holiday amid thin trading volumes, with traders weighing risks from the omicron variant.;1;4
Bloomberg;@business;2021-12-24T08:00:17.000Z;Iconic Philippine Brands Ligo, Potato Corner Bought by Po Family Century Pacific Food Inc. and Shakey’s Pizza Asia Ventures Inc., owned by the Po family in the Philippines, are buying two household names in transactions that perked up the local deals scene a week...;4;14
Bloomberg;@business;2021-12-24T07:36:03.000Z;China Pushes Back on Strong Yuan With Record Run of Weak Fixings China set a weaker-than-forecast yuan fixing for a record 15th day on Friday as it seeks to curb currency gains that threaten to undermine its economic recovery.;5;32
Bloomberg;@business;2021-12-24T07:29:08.000Z;High-Flying Taiwan Stocks Set for Record Amid Tech Rebound One of Asia’s top-performing stock markets flirted with a record high, thanks to a global rebound in technology shares and enthusiasm from retail investors.;2;9
Bloomberg;@business;2021-12-24T07:22:06.000Z;Kraken Exchange CEO Wants You To Borrow Against Your CryptoPunk Kraken founder and Chief Executive Officer Jesse Powell says the cryptocurrency exchange is working on a non-fungible token marketplace that could appeal to customers who want to do more than just...;5;18
Bloomberg;@business;2021-12-24T07:16:06.000Z;United and Delta Cancel Around 200 Christmas Eve Flights United Airlines Holdings Inc. is canceling over 100 flights on Friday, the day before Christmas, while Delta Air Lines Inc. has cut about 90.;8;30
Bloomberg;@business;2021-12-24T06:56:06.000Z;Japan Sticks With Budget Balance Goal Despite Record Spending Japan is sticking for now with its goal to balance its budget by the end of March 2026 even after approving record spending for next year.;4;11
Bloomberg;@business;2021-12-24T06:50:06.000Z;Binance Appoints Singapore CEO as Middle East Head Richard Teng, who joined Binance Singapore as its chief executive officer four months ago, has taken on a new role as the global entity’s head for the Middle East and North Africa, according to his...;4;12
Bloomberg;@business;2021-12-24T06:48:03.000Z;TikTok Sued by Content Moderator Traumatized by Graphic Videos TikTok’s 10,000 content moderators are exposed to a regular diet of child pornography, rapes, beheadings and animal mutilation, according to a lawsuit filed against the video-sharing platform and its...;9;23
Bloomberg;@business;2021-12-24T04:44:08.000Z;Your Evening Briefing: Two Covid-19 Pills Present U.S. With a Dilemma Get caught up.;2;17
Bloomberg;@business;2021-12-24T04:31:07.000Z;Baltimore Police Officer Dies Days After Being Shot in Patrol Car Two men have been arrested and charged in her shooting.;5;13
Bloomberg;@business;2021-12-24T04:30:07.000Z;Canada Surpasses Record Immigration Goal of 401,000 Residents Canada has welcomed more than 401,000 permanent residents in 2021, achieving its goal set last year, and marking the highest immigration year on record.;92;263
Bloomberg;@business;2021-12-24T04:26:05.000Z;Stocks End Volatile Week at Record High on Confidence in Economy U.S. stocks set a new closing record Thursday, capping a holiday-shortened week with gains following encouraging reports about the economic risks posed by the omicron variant of Covid-19.;3;12
Bloomberg;@business;2021-12-24T04:09:06.000Z;Tom Barrack Prosecutors Cry Foul Over Him Paying Legal Fees for Aide Federal prosecutors in New York say Colony Capital Inc. founder Tom Barrack, who is accused of illegal lobbying, has created a potential conflict of interest by paying for the defense lawyers hired...;;14
Bloomberg;@business;2021-12-24T03:49:20.000Z;LATEST: United and Delta are canceling around 200 flights on Christmas Eve;27;191
Bloomberg;@business;2021-12-24T03:44:04.000Z;Australia Brings Forward Booster Shots Amid Omicron Outbreaks Australia has brought forward implementing third-dose booster shots for Covid-19 as the nation battles outbreaks of the omicron variant.;6;20
Bloomberg;@business;2021-12-24T02:03:00.000Z;Ecuador Imposes Vaccine Mandate Amid Rising Hospitalization Rate Ecuador’s Health Ministry has ordered the inoculation of people 5 years of age and older against Covid-19 in a bid to ward off the threat of a further spike of infections, forging ahead of the rest...;9;28
Bloomberg;@business;2021-12-24T01:44:26.000Z;South Korea to Pardon Former President Park Geun-hye South Korea’s government will grant a special pardon to former President Park Geun-hye, releasing her from prison after she spent nearly five years behind bars for corruption.;6;27
Bloomberg;@business;2021-12-24T01:44:03.000Z;U.S. Terminates Duty-Free Trade Access to Ethiopia Over Conflict Ethiopia’s duty-free export access to the U.S. has been revoked by President Joe Biden due to its failure to meet the requirements, according to the White House. The action comes after 13 months of...;6;18
Bloomberg;@business;2021-12-24T01:30:07.000Z;Sneakerheads Have Turned Jordans and Yeezys Into a Bona Fide Asset Class When the pandemic presented a buy-low opportunity, one college dropout hit the road and filled his truck with $200,000 worth of kicks.;6;5
Bloomberg;@business;2021-12-24T01:23:06.000Z;Officials Question San Francisco's Emergency Over Opioids San Francisco (AP) -- The Board of Supervisors in San Francisco were meeting Thursday to consider an emergency order requested by the mayor to tackle the opioid epidemic in the city's troubled...;12;18
Bloomberg Retweeted;@luxury;2021-12-24T01:00:15.000Z;Start Your Whiskey Collection With These 10 Bottles What to pour and what to store.;10;21
Bloomberg Retweeted;@wealth;2021-12-24T00:00:16.000Z;Tax Tactic of the Ultra-Wealthy: Split the Masterpiece in Two Fractional donations are gaining popularity with collectors who want financial benefits while still enjoying their fine works.;7;10
Bloomberg;@business;2021-12-24T00:54:02.000Z;White House Enlists Software Industry to Improve Open-Source Security White House officials are asking major software companies and developers to work with them to improve the security of open-source software, according to an administration official.;14;35
Bloomberg;@business;2021-12-23T22:24:36.000Z;Veteran San Francisco Fed Economist Glenn Rudebusch to Depart Glenn Rudebusch, executive vice president and senior policy advisor at the Federal Reserve Bank of San Francisco, will step down next month after a career spanning more than three decades at the U.S....;2;11
Bloomberg;@business;2021-12-23T22:14:05.000Z;Joan Didion, Novelist, Essayist and Cultural Icon, Dies at 87 Joan Didion, the American writer whose memoir “The Year of Magical Thinking” won the National Book Award for Nonfiction in 2005, has died. She was 87.;24;171
Bloomberg;@business;2021-12-23T21:53:06.000Z;The Evolution of Mutual Aid in New Orleans Community networks to support residents in disaster and sickness have been around since the 19th century. After Hurricane Ida, social media amplified the calls for aid.;3;12
Bloomberg;@business;2021-12-23T21:48:04.000Z;Tesla Disables Video Game Function in Cars That Triggered Probe Tesla Inc. is disabling a feature in its vehicles that allowed drivers and passengers to play video games while driving, a U.S. highway-safety regulator said Thursday, one day after opening a formal...;8;22
Bloomberg;@business;2021-12-23T20:46:02.000Z;Rutgers to Replace Texas A&M in Gator Bowl Vs. Wake Forest (AP) -- Rutgers will replace Texas A&M in the Gator Bowl against Wake Forest after an NCAA committee decided Thursday to adhere to an existing policy for making teams with 5-7 records bowl eligible.;5;10
Bloomberg;@business;2021-12-23T20:37:03.000Z;96 Elegant Holiday Gifts That Are Bursting With Color and Fun This year, when picking out treasures for everyone on your list, choose a tone that's anything but serious.;3;4
Bloomberg;@business;2021-12-23T20:34:06.000Z;Meta Drops Hunt for Democrat as Top Lobbyist, Keeps Republican Meta Platforms Inc. has abandoned its search for a Democrat to lead its U.S. public policy team, keeping Republican Kevin Martin in the role as the company formerly known as Facebook tries to...;5;16
Bloomberg;@business;2021-12-23T20:33:04.000Z;Inflation Trader Who Nailed 2021 Call Sees Risk of 7% U.S. CPI U.S. economic growth looks set to fuel inflation that’s even faster than most analysts anticipate in the first part of 2022, according to a trader who correctly picked this year’s jump in bond-market...;2;18
Bloomberg;@business;2021-12-23T20:30:05.000Z;NYC to Limit Crowds for New Year’s Eve Due to Covid Spike New York City is limiting crowds and adding more health and safety measures for revelers at the New Year’s Eve ball drop in Times Square amid a record surge of Covid-19 cases.;3;12
Bloomberg;@business;2021-12-23T20:27:02.000Z;SEC, Big East Alter Basketball Policies as COVID Cases Spike (AP) -- The Southeastern and Big East conferences have updated their policies for basketball game postponements, cancellations and rescheduling to provide more leniency for teams that are unable to...;4;7
Bloomberg;@business;2021-12-23T20:25:06.000Z;Omicron Study in U.K. Bolsters Evidence of Lower Hospital Risks Omicron appears to be less severe but more contagious than any other Covid-19 strain to date, a U.K. government study concluded, bolstering research that has shown a lower risk of hospitalization...;11;58
Bloomberg;@business;2021-12-23T20:12:06.000Z;Biden Supports Filibuster Change on Voting Rights as Last Resort President Joe Biden would support changing Senate filibuster rules to enact voting rights legislation as a last resort if Congress can’t do something otherwise, though there aren’t enough votes to do...;38;32
Bloomberg;@business;2021-12-23T20:04:04.000Z;A U.S. Economic Sage Bids Farewell in Poetic Fashion T’was the night before Christmas when an economic sage/Announced his retirement, having reached a certain age.;1;11
Bloomberg;@business;2021-12-23T18:45:15.000Z;France Has Record New Covid-19 Cases as Omicron Spreads French Covid-19 infections hit a record as the spread of the more easily transmissible omicron variant gathered pace across much of Europe.;4;27
Bloomberg;@business;2021-12-23T18:44:43.000Z;Ardonagh Nears Takeover of Insurance Broker MDS;3;6
Bloomberg;@business;2021-12-23T18:44:06.000Z;France, U.K., Partners Say Russia-Backed Wagner Deployed in Mali France, the U.K., Germany and 12 other governments with ties to Africa’s Sahel region said they have witnessed the deployment of Russian mercenaries of the Wagner force to Mali, and that Russia is...;5;19
Bloomberg;@business;2021-12-23T18:42:02.000Z;SEC Spurns Crypto Industry Again, Denying Two Spot-Bitcoin ETFs Regulators rejected a pair of proposals to offer physically-backed Bitcoin exchange-traded funds, handing crypto enthusiasts a proverbial bag of coal ahead of the Christmas holiday.;6;18
Bloomberg;@business;2021-12-23T18:27:03.000Z;Royal Caribbean Ship Skips Planned Stops on Covid Outbreak;5;25
Bloomberg;@business;2021-12-23T18:27:03.000Z;Saudi Who Claims Crown Prince Wants Him Killed Wins Evidence Order A U.S. judge ordered Air Canada and Lufthansa to preserve travel records for use as evidence by a former high-level Saudi official who claims Crown Prince Mohammed bin Salman is trying to have him...;10;120
Bloomberg;@business;2021-12-23T18:26:18.000Z;Canada to Join Mexico in Complaint Over U.S. Car-Origin Rules;2;12
Bloomberg;@business;2021-12-23T18:23:00.000Z;Activist Firm Jana Pushes for Sale of Mercury Systems;;10
Bloomberg;@business;2021-12-23T17:56:03.000Z;Merck Covid Pill Gains U.S. Clearance for High-Risk Adults;8;23
Bloomberg Retweeted;@Quicktake;2021-12-23T17:54:23.000Z;The Argentine branch of the Extinction Rebellion environmentalist group protested in Buenos Aires to raise awareness on the environmental effects of fast fashion during holiday shopping season;2;7
Bloomberg;@business;2021-12-23T17:52:05.000Z;U.S. Says Russia Must De-Escalate to Make Progress on Ukraine;9;18
Bloomberg Retweeted;@bponsot;2021-12-23T17:40:12.000Z;America’s Covid Swab Supply Depends on Two Cousins Who Hate Each Other The pandemic brought the business opportunity of a lifetime to Puritan Medical Products of Guilford, Maine. But even a $250 million infusion from the U.S. government has done little to quell an epic...;2;15
Bloomberg Retweeted;@bbgEquality;2021-12-23T17:42:11.000Z;Meghan Markle and Prince Harry Champion Paid Leave in Holiday Donations The Duchess of Sussex has been an outspoken advocate for federal paid family leave laws in the U.S.;19;126
Bloomberg;@business;2021-12-23T17:41:03.000Z;There's Been a Record Takeover Announced Every Day in 2021 Hi, it’s Ben Scent in London and Liana Baker in New York. Today in our Bloomberg Deals newsletter, we’re delving into one of the underlying trends that helped fuel a record $5 trillion in transacti...;;9
Bloomberg;@business;2021-12-23T17:40:10.000Z;CLO Transition to SOFR Gets Riskier On Volatility From Omicron The surge in Covid cases linked to the omicron variant adds another complication for managers of existing U.S. collateralized loan obligations that have some discretion over when they start using...;1;6
Bloomberg Retweeted;@wealth;2021-12-23T16:02:01.000Z;Berkshire’s Munger Says Now ‘Even Crazier’ Than Dotcom Bust Berkshire Hathaway Inc.’s Charlie Munger told a conference Friday that markets are wildly overvalued in places and that the current environment is “even crazier” than the dotcom boom of the late...;20;59
Bloomberg;@business;2021-12-23T17:07:03.000Z;Transcript: Larry Summers Gets His ‘Told You So’ Moment on Inflation The former Treasury secretary explains to Bloomberg’s Stephanie Flanders how he came to the conclusion U.S. prices would skyrocket.;9;13
Bloomberg;@business;2021-12-23T17:03:06.000Z;Myanmar Plans to Hold Fresh Election in August 2023, Junta Chief Says Myanmar’s military government is planning to hold a fresh general election in August 2023, junta chief Min Aung Hlaing was quoted as saying on state-broadcaster MRTV on Thursday.;6;15
Bloomberg;@business;2021-12-23T16:57:57.000Z;Americans’ Partisan Divide Over Inflation Widens to Biggest Ever Inflation in the U.S. has been rising at the fastest pace in decades. But ask consumers across political parties where prices are headed in the near future, and you’ll get entirely different outlooks.;2;15
Bloomberg;@business;2021-12-23T16:57:06.000Z;U.S. Clears Merck’s Covid Pill as It Weighs How to Ration Pfizer The U.S. has cleared its first two Covid-19 treatment pills, and now comes another hurdle -- deciding who should get which one.;2;16
Bloomberg Retweeted;@luxury;2021-12-23T16:37:25.000Z;A World’s Best Bartender Knows How to Mix the Perfect Holiday Drink Lynnette Marrero recreates her signature drink for at-home partiers.;;7
Bloomberg;@business;2021-12-23T16:56:03.000Z;A Second Morgan Stanley Trader Linked to FX Probe Leaves the Lender A Morgan Stanley currency trader, whose unit was tied to an internal probe into suspected mismarking in 2019, has left the firm, the second such departure in recent months.;;7
Bloomberg;@business;2021-12-23T16:54:06.000Z;Ten Year-End Charts: Part 2 Ten ideas that capture where we are right now in the effort to decarbonize the global economy.;1;4
Bloomberg;@business;2021-12-23T16:16:06.000Z;Wall Street Finally Learns It Can't Ignore Crypto and NFTs We look back at our defining events of the year and the photos that captured them.;2;9
Bloomberg;@business;2021-12-23T16:15:11.000Z;Europe’s Energy Crisis Deepens as Kosovo Rolls Out Power Cuts Europe is getting a taste of how bad this winter’s energy crisis could get as Kosovo starts cutting electricity supplies to most of its 2 million people.;9;66
Bloomberg Retweeted;@bbgEquality;2021-12-23T15:55:51.000Z;Big U.S. Cities Are Reversing Course on Policing With Elections Looming Mayors in New York, Chicago, and San Francisco look to a familiar force to reduce crime.;1;9
Bloomberg;@business;2021-12-23T16:11:11.000Z;Biden Signs Bipartisan Law Punishing China Over Uyghur Treatment;84;192
Bloomberg;@business;2021-12-23T16:08:06.000Z;Yale Delays Start of Spring Semester, Will Begin Classes Online Yale University is delaying the start of the spring semester and moving the first few weeks of classes online as the Covid-19 omicron strain spreads.;6;20
Bloomberg;@business;2021-12-23T16:04:07.000Z;Bitcoin-Owning Senator Lummis to Propose Crypto Overhaul Bill Next Year Wyoming Republican Senator Cynthia Lummis, one of the crypto industry’s staunchest supporters in Congress, is planning to introduce a comprehensive bill next year that would cover everything from how...;7;13
Bloomberg;@business;2021-12-23T15:38:03.000Z;South Africa Covid-19 Hospitalizations at 9,202 With 6.6% in ICU;4;16
Bloomberg;@business;2021-12-23T15:27:47.000Z;Consumer Sentiment in U.S. Increases on Improved Outlooks;4;11
Bloomberg Retweeted;@luxury;2021-12-23T15:20:09.000Z;Luxury Real Estate Trends From New York’s Best Sales Year Ever Record contracts. Record volume. And record sizes.;7;20
Bloomberg;@business;2021-12-23T15:25:03.000Z;Libor Is Dead, Almost! What It Was, What Comes Next;7;23
Bloomberg Retweeted;@bbgEquality;2021-12-23T15:24:04.000Z;FanDuel CEO Wants to Introduce More Women to Sports Betting A recent FanDuel ad features a character who appears often in commercials for sport-betting apps: a 20-something man staring nervously at his phone while following the final seconds of a game.;6;19
Bloomberg;@business;2021-12-23T15:23:06.000Z;California Solar Rule Changes Seen Speeding Up Battery Adoption;5;13
Bloomberg;@business;2021-12-23T15:21:51.000Z;U.S. New-Home Sales Jump in November to a Seven-Month High;4;11
Bloomberg;@business;2021-12-23T15:13:05.000Z;Kenya Drops Plan to Nationalize Struggling Airline, IMF Says Kenya’s government has scrapped a plan to fully nationalize the partly state-owned airline and is looking at other ways to safeguard money it has loaned the carrier, according to the International...;1;17
Bloomberg;@business;2021-12-23T15:09:03.000Z;Lawyers Question Why Maxwell Jury Only Heard From Four Accusers More than a hundred women have said they were abused by Jeffrey Epstein, but only four of them were called by prosecutors to testify in the sex-trafficking trial of Ghislaine Maxwell, his alleged...;22;37
Bloomberg Retweeted;@wealth;2021-12-23T14:28:57.000Z;Joe Biden’s Student-Loan Reprieve Eases $1.6 Trillion Worry, for Now Americans who were dreading the burden of resuming student-loan repayments in February got a reprieve from President Joe Biden, but they aren’t feeling entirely at ease yet.;2;7
Bloomberg;@business;2021-12-23T14:27:04.000Z;Crocs to Buy Shoe Brand Heydude for $2.5 Billion to Boost Growth Crocs Inc. agreed to buy casual-shoe brand Heydude for $2.5 billion, bolstering its fast-growing business of offbeat footwear.;4;17
Bloomberg;@business;2021-12-23T14:26:04.000Z;Turkish net foreign assets fell by nearly $6 billion early this week as President Erdogan unveiled plans to bolster the lira, suggesting Turkey made unannounced interventions in foreign-exchange markets;6;53
Bloomberg Retweeted;@luxury;2021-12-23T14:19:27.000Z;Kimbal Musk Wants to Disrupt Philanthropy With the Big Green DAO The decentralized autonomous organization is designed to get money into the hands of local groups that best know how to use it.;5;17
Bloomberg Retweeted;@wealth;2021-12-23T14:16:53.000Z;Hedge Funds and Private Equity Lure Billions From Rich Asians;9;24
Bloomberg;@business;2021-12-23T14:08:06.000Z;U.S. Jobless Claims Little Changed Last Week at Still-Low Level Applications for U.S. state unemployment benefits were little changed last week, suggesting historically low layoffs as the labor market continues to recover.;5;17
Bloomberg;@business;2021-12-23T13:23:06.000Z;Italy to Marginally Tighten Restrictions as Omicron Spreads Italy is set to marginally tighten Covid-19 restrictions, as Prime Minister Mario Draghi seeks to slow the spread of the omicron variant, which now accounts for almost a third of new cases in the...;8;27
Bloomberg;@business;2021-12-23T13:21:15.000Z;Local Assessors Seek Federal Help to Make Property Taxes Fairer Municipal officials want information from Fannie and Freddie’s appraisal database.;4;12
Bloomberg;@business;2021-12-23T13:13:00.000Z;MSCI, the largest ESG rating company, doesn’t even try to measure the impact of a corporation on the world. It’s all about whether the world might mess with the bottom line 0:;3;7
Bloomberg;@business;2021-12-23T13:11:07.000Z;Blessing Behind 72% Polish Bank Rally May Turn Into a Curse Fast rising interest rates, the key factor behind this year’s 72% rally in Polish bank stocks, could gradually turn into a strain on valuations in 2022.;3;10
Bloomberg Retweeted;@BW;2021-12-23T13:03:09.000Z;NEW COVER: Shopify’s Tobi Lütke has modeled himself the anti-Bezos—and transformed his quiet Canadian upstart into an e-commerce giant. How long will the formula keep working?;66;286
Bloomberg;@business;2021-12-23T13:02:07.000Z;Oracle May Have Found Big Tech’s Key to Unlocking Health Care Hi, this is Joe Williams, the new enterprise software reporter. Oracle may have figured out something other big tech companies missed when it comes to health care, but first…;2;15
Bloomberg;@business;2021-12-23T12:12:41.000Z;Five Things You Need to Know to Start Your Day Omicron risks become clearer, Biden’s challenges, and Ukraine pressure mounts.;5;9
Bloomberg;@business;2021-12-23T11:59:05.000Z;Energy Supplier Collapses Go Global as Prices Keep Rising Record-high power and gas prices have crippled energy suppliers worldwide, leaving some running at a loss and causing many to collapse altogether.;3;16
Bloomberg;@business;2021-12-23T11:59:04.000Z;Europe’s Energy Crunch Threatens to Nix Nascent Economic Revival European economies are facing a potentially crippling setback to their nascent recoveries if the worsening energy crunch forces many more factories to halt or curb operations.;2;11
Bloomberg;@business;2021-12-23T11:50:20.000Z;Russian President Vladimir Putin speaks about NATO and U.S. missile deployments during his annual news conference in Moscow. Read more: 2:;4;30
Bloomberg Retweeted;@BloombergUK;2021-12-23T11:21:36.000Z;Chelsea Owner Wins Changes From Publisher Over Putin Claims Roman Abramovich, the billionaire owner of Chelsea Football Club Ltd., reached a settlement with HarperCollins and the author of a book that claimed he was directed to buy the team by Russian...;2;11
Bloomberg;@business;2021-12-23T11:36:03.000Z;Africa’s Last Vaccine Holdout Still Not Sharing Virus Data Eritrea, the only African country not to have administered coronavirus vaccines, hasn’t shared any data with the Africa Centers for Disease Control and Prevention.;10;24
Bloomberg;@business;2021-12-23T11:34:04.000Z;Greece Tightens Measures in a Bid to Control Spread of Covid-19 Greece is expanding the use of masks and rapid tests to control the spread of Covid-19 in anticipation that the omicron variant will prevail in the coming weeks.;5;12
Bloomberg;@business;2021-12-23T10:27:03.000Z;Jon Turek on the Macro Outlook for 2022 What will come next after an extraordinary year;4;6
Bloomberg;@business;2021-12-23T10:27:03.000Z;The Year When Crypto Took Over the Headlines Bloomberg’s Stacy-Marie Ishmael discusses a wild year in crypto, and what she expects next;6;16
Bloomberg;@business;2021-12-23T10:26:06.000Z;Sony and Zee Want to Create $10 Billion Media Giant by End of 2022 The planned merger between Sony Group Corp.’s India unit and Zee Entertainment Enterprises Ltd. will create a media behemoth valued at about $10 billion unless hobbled by a courtroom feud underway...;3;10
Bloomberg;@business;2021-12-23T10:21:03.000Z;Bustling Bars, Surging Business: Dubai Sees a Post-vax Boom Dubai, United Arab Emirates (AP) -- Nations around the world are lurching into lockdown, steeling themselves for a brutal surge as the omicron variant spreads like wildfire.;5;17
Bloomberg;@business;2021-12-23T09:56:11.000Z;JUST IN: A car bomb explodes outside the office of the main passport department in Kabul, police say;4;21
Bloomberg;@business;2021-12-23T09:46:34.000Z;The 10 Most Memorable Wines That I Drank This Year A 45-year-old Champagne and a Chinese red make our wine critic’s list of Top 10 wines.;6;6
Bloomberg;@business;2021-12-23T09:25:06.000Z;EU to Weigh Legal Measures in Brexit Fishing Spat Early January France’s junior minister for European Union affairs, Clement Beaune, said the bloc’s commissioners will meet in early January to decide on legal steps against the U.K. as a post-Brexit row over...;5;9
Bloomberg;@business;2021-12-23T09:23:02.000Z;Spain Revises Economic Growth Sharply Higher After Data Doubts Spain’s economy grew more than initially thought in the third quarter -- suggesting the recovery gathered pace in the second half of the year, albeit before the emergence of the coronavirus’s omicron...;5;15
Bloomberg;@business;2021-12-23T08:25:03.000Z;Japan Finds Another Case of Community Spread of Omicron in Kyoto Japan found another case of community spread of the coronavirus omicron variant in Kyoto prefecture, a day after neighboring Osaka prefecture confirmed first such spread in the nation.;5;14
Bloomberg;@business;2021-12-23T08:23:11.000Z;European stocks climb for a third day as the latest coronavirus studies fueled optimism that economic growth can withstand omicron risks;8;25
Bloomberg;@business;2021-12-23T07:58:37.000Z;JUST IN: A third dose of AstraZeneca's Covid-19 vaccine significantly boosts neutralizing antibody levels against omicron, according to lab studies at the University of Oxford;28;177
Bloomberg;@business;2021-12-23T07:58:03.000Z;Europe’s Energy Crunch, Brit Spending, U.S. Recovery: Eco Day Welcome to Thursday, Europe. Here’s the latest news and analysis from Bloomberg Economics to help you start the day:;4;9
Bloomberg;@business;2021-12-23T07:54:06.000Z;Japan Falls Short on Tackling Climate Change, Top Official Says A top Japanese official said the country is falling short of international expectations to tackle climate change because it’s not shifting away from fossil fuels fast enough.;8;26
Bloomberg;@business;2021-12-23T07:54:06.000Z;Lotte Group Weighs $1.6 Billion Sale of China Theme Park Lotte Group is considering offloading its stalled theme-park project in northeastern China for at least 10 billion yuan ($1.6 billion), according to people familiar with the matter.;3;19
Bloomberg;@business;2021-12-23T07:45:11.000Z;Russia Builds Up Forces Near Ukraine Even as U.S. Offers Talks Russia is continuing to build up forces close to Ukraine even as it’s preparing for security talks with the U.S., keeping up pressure with a deployment that could turn into a rapid invasion or a...;18;38
Bloomberg;@business;2021-12-23T07:29:04.000Z;Why Making More Chips Is So Hard “It’s not rocket science. It’s harder.”;2;36
Bloomberg;@business;2021-12-23T05:44:06.000Z;China Cements Rare Earths Dominance With New Global Giant China formed a rare-earths giant by merging some key producers, creating a behemoth that will strengthen its control over the global industry it has dominated for decades.;8;48
Bloomberg;@business;2021-12-23T05:37:02.000Z;How to Park Your Supercar Like a Pro Auto experts share their secrets.;8;17
Bloomberg;@business;2021-12-23T05:32:05.000Z;Artist Threatens to Sue Over ‘Brutal’ Hong Kong Statue Removal The Danish creator of a sculpture commemorating the 1989 Tiananmen Square crackdown has threatened to sue the University of Hong Kong over its removal of his artwork.;25;179
Bloomberg;@business;2021-12-23T05:22:02.000Z;NatWest Group Hit With Spoofing Lawsuit After Pleading Guilty NatWest Group Plc. was sued by three trading firms over manipulation of security futures, a day after the bank pleaded guilty to wire and securities fraud and agreed to pay $35 million in penalties.;6;16
Bloomberg;@business;2021-12-23T05:15:06.000Z;Manager Who Gained 85% on Distressed Debt Says Beware Evergrande A top performing distressed debt investor says he’s avoiding China Evergrande Group, citing risks from the developer’s heavily discounted asset disposals and liabilities that may not be fully...;2;9
Bloomberg;@business;2021-12-23T05:13:02.000Z;Citigroup to Sell Philippines Consumer Assets to Union Bank Union Bank of the Philippines will buy Citigroup Inc.’s consumer banking assets in the Southeast Asian country for a cash consideration plus a premium of 45.3 billion pesos ($904 million).;4;23
Bloomberg;@business;2021-12-23T04:56:04.000Z;Uber Ex-Security Chief Faces Additional Charges Uber Technologies Inc.’s former chief security officer Joseph Sullivan faces a new wire fraud charges in addition to earlier charges related to covering up a 2016 data breach that compromised the...;3;14
